"DATE","WEEKDAY","HOLIDAY","MONTHYEAR","YEAR","MONTH","DAYMONTH","WEEKEND","AWND","PRCP","PRCP_LVL","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT06","WT08","WT09","BIKE","TAXI","GREEN","TRAFFIC","ACCIDENTS"
"2014-08-15","Friday",FALSE,"2014-08",2014,"August","08-15",FALSE,17.3,0,"None",0,0,21.1,24.4,16.7,260,250,32,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32480,444148,47700,NA,522
"2014-08-16","Saturday",FALSE,"2014-08",2014,"August","08-16",TRUE,16.6,0,"None",0,0,21.7,25,17.2,190,190,27.4,33.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32017,419353,56688,NA,490
"2014-08-17","Sunday",FALSE,"2014-08",2014,"August","08-17",TRUE,18.4,0,"None",0,0,23.9,29.4,18.9,330,310,29.1,40.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27417,380140,47235,NA,476
"2014-08-18","Monday",FALSE,"2014-08",2014,"August","08-18",FALSE,13,0,"None",0,0,23.3,27.8,17.2,300,290,27.4,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34339,376662,34336,NA,595
"2014-08-19","Tuesday",FALSE,"2014-08",2014,"August","08-19",FALSE,11.9,0,"None",0,0,22.2,26.7,17.8,150,140,22.7,27.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35367,405997,33753,NA,516
"2014-08-20","Wednesday",FALSE,"2014-08",2014,"August","08-20",FALSE,8.6,0,"None",0,0,22.8,26.7,18.9,160,140,20.9,27.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35532,422389,36767,NA,551
"2014-08-21","Thursday",FALSE,"2014-08",2014,"August","08-21",FALSE,11.5,5,"Slight",0,0,23.3,26.1,19.4,160,160,24.1,29.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33804,441620,41177,NA,567
"2014-08-22","Friday",FALSE,"2014-08",2014,"August","08-22",FALSE,12.6,3,"Slight",0,0,22.2,25.6,19.4,140,110,25.9,35.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30406,419858,47207,NA,568
"2014-08-23","Saturday",FALSE,"2014-08",2014,"August","08-23",TRUE,9.7,0,"None",0,0,21.1,23.3,18.9,130,110,22.7,29.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26429,402490,53662,NA,454
"2014-08-24","Sunday",FALSE,"2014-08",2014,"August","08-24",TRUE,10.4,0,"None",0,0,21.1,27.2,16.7,30,30,27.4,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27493,364236,46051,NA,437
"2014-08-25","Monday",FALSE,"2014-08",2014,"August","08-25",FALSE,7.6,0,"None",0,0,23.3,30.6,17.2,200,20,19.5,27.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32892,357998,34144,NA,549
"2014-08-26","Tuesday",FALSE,"2014-08",2014,"August","08-26",FALSE,10.8,0,"None",0,0,24.4,27.8,19.4,180,210,22.7,29.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34519,389266,34261,NA,608
"2014-08-27","Wednesday",FALSE,"2014-08",2014,"August","08-27",FALSE,13.7,0,"None",0,0,24.4,30,19.4,180,190,27.4,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33721,415610,37955,NA,538
"2014-08-28","Thursday",FALSE,"2014-08",2014,"August","08-28",FALSE,21.2,0,"None",0,0,25,28.9,20,330,10,37,50.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33927,414649,40645,NA,618
"2014-08-29","Friday",FALSE,"2014-08",2014,"August","08-29",FALSE,14,0,"None",0,0,21.7,25.6,17.2,360,350,24.1,33.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31264,410496,48675,NA,631
"2014-08-30","Saturday",FALSE,"2014-08",2014,"August","08-30",TRUE,15.5,0,"None",0,0,21.7,25.6,17.2,170,190,29.1,35.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22689,376328,53895,NA,510
"2014-08-31","Sunday",FALSE,"2014-08",2014,"August","08-31",TRUE,16.2,4,"Slight",0,0,25,29.4,22.8,190,180,40.4,51.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18053,352389,48407,NA,495
"2014-09-01","Monday",TRUE,"2014-09",2014,"September","09-01",FALSE,14,0,"None",0,0,25.6,30,23.3,190,180,25.9,33.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23575,319157,35949,NA,392
"2014-09-02","Tuesday",FALSE,"2014-09",2014,"September","09-02",FALSE,18,0,"None",0,0,27.2,33.3,23.3,230,230,40.4,50.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30507,408333,37020,NA,700
"2014-09-03","Wednesday",FALSE,"2014-09",2014,"September","09-03",FALSE,15.1,0,"None",0,0,26.7,31.1,22.2,270,270,33.8,40.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35535,441040,39511,NA,580
"2014-09-04","Thursday",FALSE,"2014-09",2014,"September","09-04",FALSE,13.7,0,"None",0,0,25,29.4,20,180,180,33.8,40.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36496,469500,43408,NA,727
"2014-09-05","Friday",FALSE,"2014-09",2014,"September","09-05",FALSE,15.5,0,"None",0,0,25,29.4,21.7,180,180,29.1,35.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34831,496714,50318,NA,647
"2014-09-06","Saturday",FALSE,"2014-09",2014,"September","09-06",TRUE,17.3,1,"Slight",0,0,26.1,30,20,220,230,37,45.1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,25833,503100,59539,NA,553
"2014-09-07","Sunday",FALSE,"2014-09",2014,"September","09-07",TRUE,10.8,0,"None",0,0,23.3,27.8,18.9,350,20,29.1,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29721,445959,48649,NA,477
"2014-09-08","Monday",FALSE,"2014-09",2014,"September","09-08",FALSE,17.6,0,"None",0,0,21.7,25.6,18.3,100,110,29.1,38.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34335,430611,37058,NA,598
"2014-09-09","Tuesday",FALSE,"2014-09",2014,"September","09-09",FALSE,18,0,"None",0,0,20.6,23.9,17.8,60,40,27.4,40.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34518,450763,37740,NA,592
"2014-09-10","Wednesday",FALSE,"2014-09",2014,"September","09-10",FALSE,12.6,0,"None",0,0,20.6,25.6,17.2,150,130,20.9,25.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37653,466592,39791,NA,618
"2014-09-11","Thursday",FALSE,"2014-09",2014,"September","09-11",FALSE,20.9,0,"None",0,0,23.3,29.4,20.6,330,360,35.2,41.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37081,478607,42897,NA,619
"2014-09-12","Friday",FALSE,"2014-09",2014,"September","09-12",FALSE,17.3,0,"None",0,0,22.2,26.1,17.2,360,350,29.1,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37204,486929,51488,NA,730
"2014-09-13","Saturday",FALSE,"2014-09",2014,"September","09-13",TRUE,17.6,7,"Slight",0,0,18.9,21.1,15.6,100,100,38.5,46.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17293,513501,64251,NA,558
"2014-09-14","Sunday",FALSE,"2014-09",2014,"September","09-14",TRUE,13.7,0,"None",0,0,16.7,22.2,12.2,350,330,29.1,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28688,450849,51732,NA,528
"2014-09-15","Monday",FALSE,"2014-09",2014,"September","09-15",FALSE,13,0,"None",0,0,17.2,21.7,12.8,20,40,22.7,27.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35045,421980,37454,NA,610
"2014-09-16","Tuesday",FALSE,"2014-09",2014,"September","09-16",FALSE,8.6,7,"Slight",0,0,17.8,19.4,15.6,360,NA,20.9,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25633,447618,39691,NA,613
"2014-09-17","Wednesday",FALSE,"2014-09",2014,"September","09-17",FALSE,10.1,0,"None",0,0,17.8,22.8,12.8,230,220,24.1,33.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37453,451216,39602,NA,658
"2014-09-18","Thursday",FALSE,"2014-09",2014,"September","09-18",FALSE,9.7,0,"None",0,0,19.4,25.6,13.9,30,120,25.9,35.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37381,464358,43947,NA,650
"2014-09-19","Friday",FALSE,"2014-09",2014,"September","09-19",FALSE,17.6,0,"None",0,0,17.2,19.4,13.3,50,60,29.1,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34713,488834,52171,NA,648
"2014-09-20","Saturday",FALSE,"2014-09",2014,"September","09-20",TRUE,14.8,9,"Slight",0,0,18.3,23.9,12.2,170,170,33.8,40.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30011,492576,60289,NA,594
"2014-09-21","Sunday",FALSE,"2014-09",2014,"September","09-21",TRUE,8.3,5,"Slight",0,0,21.7,25,19.4,240,240,25.9,35.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26080,402953,50583,NA,515
"2014-09-22","Monday",FALSE,"2014-09",2014,"September","09-22",FALSE,25.6,0,"None",0,0,20.6,22.8,12.8,320,330,40.4,50.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33239,393656,37175,NA,662
"2014-09-23","Tuesday",FALSE,"2014-09",2014,"September","09-23",FALSE,10.4,0,"None",0,0,15.6,20.6,10.6,230,140,22.7,32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36347,401123,38541,NA,592
"2014-09-24","Wednesday",FALSE,"2014-09",2014,"September","09-24",FALSE,16.6,0,"None",0,0,17.8,22.2,13.3,90,110,32,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35481,416770,40411,NA,566
"2014-09-25","Thursday",FALSE,"2014-09",2014,"September","09-25",FALSE,23.4,6,"Slight",0,0,17.2,17.8,15.6,30,40,35.2,45.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16650,426440,43302,NA,491
"2014-09-26","Friday",FALSE,"2014-09",2014,"September","09-26",FALSE,13.3,0,"None",0,0,19.4,26.1,15,20,20,29.1,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35116,448361,49728,NA,643
"2014-09-27","Saturday",FALSE,"2014-09",2014,"September","09-27",TRUE,10.8,0,"None",0,0,21.1,28.9,16.7,360,360,22.7,29.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30193,486921,61333,NA,600
"2014-09-28","Sunday",FALSE,"2014-09",2014,"September","09-28",TRUE,11.9,0,"None",0,0,20.6,25.6,16.7,190,200,24.1,32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29021,433820,51884,NA,512
"2014-09-29","Monday",FALSE,"2014-09",2014,"September","09-29",FALSE,8.6,0,"None",0,0,20.6,25.6,17.8,230,230,22.7,25.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33161,400318,37704,NA,566
"2014-09-30","Tuesday",FALSE,"2014-09",2014,"September","09-30",FALSE,9.4,1,"Slight",0,0,20,21.1,16.7,70,60,19.5,24.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35093,435417,38727,NA,589
"2014-10-01","Wednesday",FALSE,"2014-10",2014,"October","10-01",FALSE,18.4,0,"None",0,0,17.8,19.4,16.7,30,20,25.9,32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27942,458010,42632,NA,559
"2014-10-02","Thursday",FALSE,"2014-10",2014,"October","10-02",FALSE,13.3,0,"None",0,0,17.2,20,16.1,30,40,32,35.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34492,467301,44965,NA,558
"2014-10-03","Friday",FALSE,"2014-10",2014,"October","10-03",FALSE,11.5,0,"None",0,0,16.7,20,12.8,130,150,22.7,27.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34944,485297,52515,NA,719
"2014-10-04","Saturday",FALSE,"2014-10",2014,"October","10-04",TRUE,26.3,18,"Moderate",0,0,18.9,22.2,11.1,150,150,45.1,57.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13354,467371,52350,NA,531
"2014-10-05","Sunday",FALSE,"2014-10",2014,"October","10-05",TRUE,20.9,0,"None",0,0,12.8,16.1,8.3,290,270,33.8,41.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23456,416216,47743,NA,505
"2014-10-06","Monday",FALSE,"2014-10",2014,"October","10-06",FALSE,22.3,0,"None",0,0,14.4,21.1,7.2,170,180,40.4,50.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31742,409584,37580,NA,639
"2014-10-07","Tuesday",FALSE,"2014-10",2014,"October","10-07",FALSE,27.4,1,"Slight",0,0,20,23.3,18.3,200,200,45.1,51.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32892,436891,38985,NA,620
"2014-10-08","Wednesday",FALSE,"2014-10",2014,"October","10-08",FALSE,27.7,1,"Slight",0,0,20.6,23.9,16.7,190,190,53.3,65.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33607,456070,41535,NA,639
"2014-10-09","Thursday",FALSE,"2014-10",2014,"October","10-09",FALSE,22.7,0,"None",0,0,17.8,20.6,13.3,230,230,38.5,45.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32203,477361,45103,NA,499
"2014-10-10","Friday",FALSE,"2014-10",2014,"October","10-10",FALSE,9,0,"None",0,0,15.6,17.8,11.1,300,300,24.1,27.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30887,489982,53707,NA,541
"2014-10-11","Saturday",FALSE,"2014-10",2014,"October","10-11",TRUE,13.3,11,"Moderate",0,0,13.3,15,10,10,10,27.4,33.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12965,509530,59921,NA,546
"2014-10-12","Sunday",FALSE,"2014-10",2014,"October","10-12",TRUE,10.4,0,"None",0,0,12.8,18.3,7.8,20,20,24.1,29.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23394,437673,53193,NA,473
"2014-10-13","Monday",TRUE,"2014-10",2014,"October","10-13",FALSE,9.4,2,"Slight",0,0,13.9,18.9,7.8,180,190,24.1,29.1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,22752,389171,35423,NA,451
"2014-10-14","Tuesday",FALSE,"2014-10",2014,"October","10-14",FALSE,21.6,0,"None",0,0,20,23.9,17.8,160,160,35.2,45.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32614,431529,38397,NA,696
"2014-10-15","Wednesday",FALSE,"2014-10",2014,"October","10-15",FALSE,27,0,"None",0,0,21.7,24.4,20,160,170,37,46.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28743,456636,44355,NA,575
"2014-10-16","Thursday",FALSE,"2014-10",2014,"October","10-16",FALSE,20.5,20,"Moderate",0,0,20.6,21.7,15.6,170,180,38.5,46.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26754,481635,46818,NA,602
"2014-10-17","Friday",FALSE,"2014-10",2014,"October","10-17",FALSE,20.9,0,"None",0,0,18.3,22.2,15.6,210,200,33.8,40.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34132,492494,55980,NA,648
"2014-10-18","Saturday",FALSE,"2014-10",2014,"October","10-18",TRUE,20.5,0,"None",0,0,18.3,22.2,13.9,290,270,35.2,41.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24978,513702,63747,NA,493
"2014-10-19","Sunday",FALSE,"2014-10",2014,"October","10-19",TRUE,27.7,0,"None",0,0,13.3,14.4,6.7,310,310,46.8,56.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18840,461858,55580,NA,483
"2014-10-20","Monday",FALSE,"2014-10",2014,"October","10-20",FALSE,16.2,0,"None",0,0,10,16.1,5.6,210,200,32,38.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27914,416422,38179,NA,591
"2014-10-21","Tuesday",FALSE,"2014-10",2014,"October","10-21",FALSE,10.4,1,"Slight",0,0,15,19.4,11.7,120,110,22.7,27.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31330,445571,39669,NA,607
"2014-10-22","Wednesday",FALSE,"2014-10",2014,"October","10-22",FALSE,29.2,36,"Moderate",0,0,13.3,14.4,11.1,360,360,50.1,62.6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9169,461722,48843,NA,708
"2014-10-23","Thursday",FALSE,"2014-10",2014,"October","10-23",FALSE,33.1,3,"Slight",0,0,11.7,12.2,10.6,340,350,46.8,61.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13371,471818,48776,NA,639
"2014-10-24","Friday",FALSE,"2014-10",2014,"October","10-24",FALSE,17.6,0,"None",0,0,12.8,17.2,10.6,330,340,37,41.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29837,492064,55343,NA,669
"2014-10-25","Saturday",FALSE,"2014-10",2014,"October","10-25",TRUE,19.1,0,"None",0,0,13.9,20,10,230,230,35.2,41.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24952,500873,64179,NA,515
"2014-10-26","Sunday",FALSE,"2014-10",2014,"October","10-26",TRUE,27.7,0,"None",0,0,15.6,18.3,12.2,310,290,46.8,61.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20768,441193,53161,NA,515
"2014-10-27","Monday",FALSE,"2014-10",2014,"October","10-27",FALSE,18,0,"None",0,0,13.9,17.8,10,290,290,29.1,41.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28806,411856,37974,NA,642
"2014-10-28","Tuesday",FALSE,"2014-10",2014,"October","10-28",FALSE,11.5,0,"None",0,0,15,21.1,8.9,230,220,24.1,29.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32956,434802,39100,NA,571
"2014-10-29","Wednesday",FALSE,"2014-10",2014,"October","10-29",FALSE,15.5,1,"Slight",0,0,17.2,23.3,11.1,310,300,38.5,50.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29999,454041,42962,NA,556
"2014-10-30","Thursday",FALSE,"2014-10",2014,"October","10-30",FALSE,14.8,0,"None",0,0,12.2,16.1,7.8,330,320,29.1,35.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31133,469494,48538,NA,626
"2014-10-31","Friday",FALSE,"2014-10",2014,"October","10-31",FALSE,16.2,0,"None",0,0,10.6,12.8,7.8,50,60,37,45.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27785,494320,64013,NA,668
"2014-11-01","Saturday",FALSE,"2014-11",2014,"November","11-01",TRUE,29.5,26,"Moderate",0,0,8.9,9.4,6.1,350,30,40.4,56.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6002,561404,77121,NA,656
"2014-11-02","Sunday",FALSE,"2014-11",2014,"November","11-02",TRUE,42.1,0,"None",0,0,7.2,10,5,350,350,71,85.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14100,435721,55276,NA,532
"2014-11-03","Monday",FALSE,"2014-11",2014,"November","11-03",FALSE,24.1,0,"None",0,0,8.9,16.1,4.4,310,310,50.1,61.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26757,412503,40182,NA,625
"2014-11-04","Tuesday",FALSE,"2014-11",2014,"November","11-04",FALSE,16.2,0,"None",0,0,13.9,19.4,10,200,200,20.9,20.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31174,424682,37577,NA,538
"2014-11-05","Wednesday",FALSE,"2014-11",2014,"November","11-05",FALSE,15.5,0,"None",0,0,14.4,18.3,11.1,280,280,33.8,40.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30539,449110,43758,NA,554
"2014-11-06","Thursday",FALSE,"2014-11",2014,"November","11-06",FALSE,10.1,11,"Moderate",0,0,11.1,12.2,9.4,270,90,22.7,40.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12283,470232,48261,NA,652
"2014-11-07","Friday",FALSE,"2014-11",2014,"November","11-07",FALSE,29.2,0,"None",0,0,10,12.2,5,310,310,46.8,61.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25355,486697,59204,NA,641
"2014-11-08","Saturday",FALSE,"2014-11",2014,"November","11-08",TRUE,19.1,0,"None",0,0,6.1,8.9,2.2,220,220,35.2,38.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17443,515675,67691,NA,543
"2014-11-09","Sunday",FALSE,"2014-11",2014,"November","11-09",TRUE,13.3,0,"None",0,0,10,13.9,6.7,230,220,27.4,32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18207,445908,53839,NA,419
"2014-11-10","Monday",FALSE,"2014-11",2014,"November","11-10",FALSE,6.8,0,"None",0,0,9.4,15,3.3,180,170,16.3,20.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27655,407197,39507,NA,560
"2014-11-11","Tuesday",TRUE,"2014-11",2014,"November","11-11",FALSE,8.6,0,"None",0,0,12.2,17.8,5.6,140,140,24.1,27.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29358,402435,36090,NA,493
"2014-11-12","Wednesday",FALSE,"2014-11",2014,"November","11-12",FALSE,11.5,0,"None",0,0,15.6,18.9,7.2,320,330,37,45.1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,27807,444745,43306,NA,546
"2014-11-13","Thursday",FALSE,"2014-11",2014,"November","11-13",FALSE,13.3,3,"Slight",0,0,7.8,9.4,3.3,290,300,25.9,29.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20652,464077,52212,NA,696
"2014-11-14","Friday",FALSE,"2014-11",2014,"November","11-14",FALSE,23,2,"Slight",0,0,4.4,6.7,2.8,330,320,37,45.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21082,491482,58881,NA,654
"2014-11-15","Saturday",FALSE,"2014-11",2014,"November","11-15",TRUE,14.8,0,"None",0,0,3.3,6.1,-1.1,320,320,27.4,38.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14057,508043,67829,NA,529
"2014-11-16","Sunday",FALSE,"2014-11",2014,"November","11-16",TRUE,11.9,0,"None",0,0,3.3,7.2,-0.6,220,230,24.1,27.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13272,442084,55641,NA,429
"2014-11-17","Monday",FALSE,"2014-11",2014,"November","11-17",FALSE,14,35,"Moderate",0,0,7.2,12.8,4.4,270,290,46.8,59.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8116,402189,43198,NA,666
"2014-11-18","Tuesday",FALSE,"2014-11",2014,"November","11-18",FALSE,38.2,0,"None",0,0,3.3,7.8,-3.9,260,270,51.5,65.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16691,456387,47132,NA,712
"2014-11-19","Wednesday",FALSE,"2014-11",2014,"November","11-19",FALSE,25.9,0,"None",0,0,-2.2,2.8,-5,270,270,45.1,56.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16694,458644,48193,NA,633
"2014-11-20","Thursday",FALSE,"2014-11",2014,"November","11-20",FALSE,26.6,0,"None",0,0,4.4,8.9,0,270,270,38.5,53.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20611,458620,50947,NA,634
"2014-11-21","Friday",FALSE,"2014-11",2014,"November","11-21",FALSE,24.8,0,"None",0,0,1.1,3.3,-2.2,320,290,40.4,53.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17806,495376,60807,NA,677
"2014-11-22","Saturday",FALSE,"2014-11",2014,"November","11-22",TRUE,22,0,"None",0,0,1.1,6.7,-3.3,230,230,38.5,45.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12682,516116,69969,NA,512
"2014-11-23","Sunday",FALSE,"2014-11",2014,"November","11-23",TRUE,15.5,0,"None",0,0,7.8,12.8,6.1,250,250,29.1,35.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15669,425989,54743,NA,425
"2014-11-24","Monday",FALSE,"2014-11",2014,"November","11-24",FALSE,31.7,11,"Moderate",0,0,13.9,17.8,12.8,160,170,56.5,74.2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23031,398633,41439,NA,722
"2014-11-25","Tuesday",FALSE,"2014-11",2014,"November","11-25",FALSE,17.6,0,"None",0,0,13.9,16.7,8.9,290,290,33.8,46.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25580,409243,44473,NA,599
"2014-11-26","Wednesday",FALSE,"2014-11",2014,"November","11-26",FALSE,25.2,25,"Moderate",3,0,6.7,11.1,2.2,20,330,41.7,51.5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3675,425449,55953,NA,742
"2014-11-27","Thursday",TRUE,"2014-11",2014,"November","11-27",FALSE,17.6,1,"Slight",0,0,2.8,3.9,2.2,340,320,35.2,45.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3945,296309,51845,NA,378
"2014-11-28","Friday",FALSE,"2014-11",2014,"November","11-28",FALSE,21.6,0,"None",0,0,1.7,5,-2.2,340,310,38.5,46.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8378,347711,47270,NA,444
"2014-11-29","Saturday",FALSE,"2014-11",2014,"November","11-29",TRUE,10.1,0,"None",0,0,-0.6,7.8,-3.3,200,210,29.1,33.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8183,395378,49864,NA,394
"2014-11-30","Sunday",FALSE,"2014-11",2014,"November","11-30",TRUE,16.6,0,"None",0,0,8.9,11.7,7.2,200,200,35.2,45.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12384,370177,45951,NA,377
"2014-12-01","Monday",FALSE,"2014-12",2014,"December","12-01",FALSE,15.1,2,"Slight",0,0,12.2,16.7,5.6,330,330,41.7,51.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18519,399044,44721,NA,644
"2014-12-02","Tuesday",FALSE,"2014-12",2014,"December","12-02",FALSE,22,2,"Slight",0,0,5,8.3,2.2,90,10,33.8,41.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15367,440620,45162,NA,611
"2014-12-03","Wednesday",FALSE,"2014-12",2014,"December","12-03",FALSE,18.4,4,"Slight",0,0,7.2,8.9,5.6,290,290,37,48.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13472,438432,47440,NA,569
